 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
  43	        217	00000000000019000032189c0032189c00191900000000000032189c003219000000190000000000001919000000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	         91	00000000000019000032189c0032189c00191900000000000032189c0000190000001900000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000190000001900000000000000000000321900
  43	         91	00000000000019000032189c0032189c00191900000000000032189c0000190000001900000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000190000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  44	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  44	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        271	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900003219000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900
  44	        271	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900003219000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900	        270	00000000000019000032189c0032189c003219000032190000000000003219000000190000000000001919000032190000000000000019000032190000001900000019000032189c00191900003219000032189c00321900000000000000000000321900
  44	        270	00000000000019000032189c0032189c003219000032190000000000003219000000190000000000001919000032190000000000000019000032190000001900000019000032189c00191900003219000032189c00321900000000000000000000321900	        268	00000000000019000032189c0032189c0000000000000000000000000032190000191900000000000032189c0000000000321900001919000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  44	        268	00000000000019000032189c0032189c0000000000000000000000000032190000191900000000000032189c0000000000321900001919000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        228	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000190000001900000000000000000000321900
  44	        228	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000190000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  45	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  45	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        271	00000000000019000032189c0032189c00191900000000000032189c0032190000000000000000000032189c0000000000001900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  45	        271	00000000000019000032189c0032189c00191900000000000032189c0032190000000000000000000032189c0000000000001900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        262	0032189c00001900000019000000000000000000000000000032189c001919000032189c00000000000000000000000000321900000000000019190000321900000019000032190000191900003219000000190000001900000000000032189c00321900
  45	        262	0032189c00001900000019000000000000000000000000000032189c001919000032189c00000000000000000000000000321900000000000019190000321900000019000032190000191900003219000000190000001900000000000032189c00321900	        224	00000000000019000032189c0032189c001919000032189c0032189c0032190000001900000000000019190000000000003219000000000000321900000000000019190000321900001919000032189c0032190000001900000000000000000000321900
  45	        224	00000000000019000032189c0032189c001919000032189c0032189c0032190000001900000000000019190000000000003219000000000000321900000000000019190000321900001919000032189c0032190000001900000000000000000000321900	        163	000000000032189c0032189c0032189c0032190000321900001919000019190000000000000019000000000000000000003219000019190000000000000000000000000000001900001919000032189c0000000000000000001919000032190000191900
  45	        163	000000000032189c0032189c0032189c0032190000321900001919000019190000000000000019000000000000000000003219000019190000000000000000000000000000001900001919000032189c0000000000000000001919000032190000191900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  46	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  46	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        259	00000000000019000032189c0032189c00000000000000000032189c00321900000019000032189c0032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000321900000000000000000000321900
  46	        259	00000000000019000032189c0032189c00000000000000000032189c00321900000019000032189c0032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000321900000000000000000000321900	        222	000000000032189c003219000032189c0000000000000000000019000032189c0032189c00000000003219000032189c0019190000000000003219000019190000000000000019000032189c000019000000190000000000003219000000190000001900
  46	        222	000000000032189c003219000032189c0000000000000000000019000032189c0032189c00000000003219000032189c0019190000000000003219000019190000000000000019000032189c000019000000190000000000003219000000190000001900	        206	00000000000019000032189c0019190000321900000019000032189c0032189c00001900000000000032189c0000000000321900003219000032190000321900000019000032190000191900000000000000000000001900000000000000000000000000
  46	        206	00000000000019000032189c0019190000321900000019000032189c0032189c00001900000000000032189c0000000000321900003219000032190000321900000019000032190000191900000000000000000000001900000000000000000000000000	         19	00000000000019000032189c0032189c00000000000000000000000000321900000019000032189c001919000000000000191900001919000000190000191900001919000032189c00191900000000000019190000321900000000000000000000000000
  46	         19	00000000000019000032189c0032189c00000000000000000000000000321900000019000032189c001919000000000000191900001919000000190000191900001919000032189c00191900000000000019190000321900000000000000000000000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  47	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  47	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        267	0000000000001900003219000032189c00000000000000000032189c003219000000190000000000000000000000000000321900000000000000000000321900000019000032190000191900003219000000000000001900000000000000000000321900
  47	        267	0000000000001900003219000032189c00000000000000000032189c003219000000190000000000000000000000000000321900000000000000000000321900000019000032190000191900003219000000000000001900000000000000000000321900	        218	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c00000000003219000000000000321900003219000032189c0032190000191900003219000000190000001900000000000000000000321900
  47	        218	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c00000000003219000000000000321900003219000032189c0032190000191900003219000000190000001900000000000000000000321900	         88	00000000000019000032189c0032189c00000000003219000032189c0000190000000000000000000032189c000000000000000000000000003219000032190000001900000019000019190000001900000000000000190000000000000000000032189c
  47	         88	00000000000019000032189c0032189c00000000003219000032189c0000190000000000000000000032189c000000000000000000000000003219000032190000001900000019000019190000001900000000000000190000000000000000000032189c	         74	000019000000190000321900003219000019190000000000003219000032189c000000000000000000000000000000000032189c000000000000000000191900000000000000190000000000000000000032190000191900003219000019190000000000
  47	         74	000019000000190000321900003219000019190000000000003219000032189c000000000000000000000000000000000032189c000000000000000000191900000000000000190000000000000000000032190000191900003219000019190000000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  48	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  48	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        267	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000001900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  48	        267	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000001900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        245	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000019000032190000321900000019000000190000191900003219000000190000001900000000000000000000321900
  48	        245	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000019000032190000321900000019000000190000191900003219000000190000001900000000000000000000321900	        214	00000000000019000032189c0032189c00000000000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000019000000000000321900
  48	        214	00000000000019000032189c0032189c00000000000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000019000000000000321900	         22	00000000000019000032189c0032189c0000000000000000003219000032190000001900000000000032189c0000000000321900000019000032190000321900000019000032190000191900003219000000000000000000000000000000000000321900
  48	         22	00000000000019000032189c0032189c0000000000000000003219000032190000001900000000000032189c0000000000321900000019000032190000321900000019000032190000191900003219000000000000000000000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  49	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  49	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900
  49	        278	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900000000000000000000321900	        274	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000191900000019000032190000191900003219000000000000001900000000000000000000321900
  49	        274	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000191900000019000032190000191900003219000000000000001900000000000000000000321900	        231	00000000000019000032189c0032189c00000000000000000032189c0019190000001900000000000032189c0019190000321900000000000032190000191900000019000032190000191900000019000000000000001900000000000000000000321900
  49	        231	00000000000019000032189c0032189c00000000000000000032189c0019190000001900000000000032189c0019190000321900000000000032190000191900000019000032190000191900000019000000000000001900000000000000000000321900	        227	00000000000019000032189c0032189c0000000000000000000019000000190000001900000000000032189c0032189c003219000000000000000000000000000032189c0032190000001900003219000000000000000000000000000000000000191900
  49	        227	00000000000019000032189c0032189c0000000000000000000019000000190000001900000000000032189c0032189c003219000000000000000000000000000032189c0032190000001900003219000000000000000000000000000000000000191900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  50	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  50	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        261	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000190000321900
  50	        261	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000190000321900	        236	0000000000001900003219000032189c0019190000000000000000000032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  50	        236	0000000000001900003219000032189c0019190000000000000000000032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        235	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000191900
  50	        235	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000191900	        128	00000000001919000032190000321900000000000032189c003219000000000000000000000000000032189c001919000032189c0032189c00321900000000000032189c0000000000000000000000000000190000321900000019000032190000000000
  50	        128	00000000001919000032190000321900000000000032189c003219000000000000000000000000000032189c001919000032189c0032189c00321900000000000032189c0000000000000000000000000000190000321900000019000032190000000000	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
   6	        277	00000000000019000032189c0032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
   6	        276	00000000000019000032189c0019190000191900000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900
   6	        275	0019190000000000000000000000000000001900003219000032189c003219000032189c00001900000019000019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000000190000191900	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900
   6	        275	0019190000000000000019000000000000001900003219000032189c003219000032189c00001900000019000019190000191900003219000019190000321900000000000032189c00001900001919000032189c00191900000000000000000000001900	        275	00000000000019000032189c0032189c00321900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900
   6	        275	00000000000019000032189c0032189c00321900000000000032189c0032190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900	        272	0019190000000000000000000000000000001900003219000032189c003219000032189c000019000032189c0019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000019190000191900
   6	        272	0019190000000000000000000000000000001900003219000032189c003219000032189c000019000032189c0019190000191900000000000019190000321900000000000019190000001900001919000032189c00191900000000000019190000191900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  51	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  51	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        269	00000000000019000032189c0000000000000000000000000032189c0032189c00001900000000000032189c0000000000321900000000000032189c00321900000019000032190000191900003219000000000000001900000000000000000000321900
  51	        269	00000000000019000032189c0000000000000000000000000032189c0032189c00001900000000000032189c0000000000321900000000000032189c00321900000019000032190000191900003219000000000000001900000000000000000000321900	        264	0000000000001900003219000032189c00191900000000000032189c0032190000000000000000000032189c0000000000321900003219000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  51	        264	0000000000001900003219000032189c00191900000000000032189c0032190000000000000000000032189c0000000000321900003219000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        261	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c000000000032189c000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  51	        261	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c000000000032189c000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        245	0000000000321900000000000019190000000000000000000032189c003219000032189c000019000019190000321900001919000032189c003219000019190000000000003219000032189c000000000000000000000000000000000000000000000000
  51	        245	0000000000321900000000000019190000000000000000000032189c003219000032189c000019000019190000321900001919000032189c003219000019190000000000003219000032189c000000000000000000000000000000000000000000000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  52	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  52	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        277	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000032189c00001900000000000000000000321900
  52	        277	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000190000321900000000000032190000321900000019000032190000191900003219000032189c00001900000000000000000000321900	        266	00000000000019000032189c0032189c0000000000000000000000000019190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900
  52	        266	00000000000019000032189c0032189c0000000000000000000000000019190000000000000000000032189c0000000000321900000000000032190000321900000019000032190000191900001919000000000000001900000000000000000000321900	        220	0000000000001900003219000032189c00191900000000000032189c003219000000190000000000000000000000000000321900000000000032190000321900000019000032190000191900003219000000190000001900001919000000000000000000
  52	        220	0000000000001900003219000032189c00191900000000000032189c003219000000190000000000000000000000000000321900000000000032190000321900000019000032190000191900003219000000190000001900001919000000000000000000	         -6	00000000000019000032189c003219000032189c00000000000000000000190000000000000000000032189c000000000032189c000019000000000000321900003219000000190000191900000000000000000000000000001919000019190000000000
  52	         -6	00000000000019000032189c003219000032189c00000000000000000000190000000000000000000032189c000000000032189c000019000000000000321900003219000000190000191900000000000000000000000000001919000019190000000000	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  53	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  53	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        278	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c00000000003219000000000000321900003219000032189c0032190000191900003219000000000000001900000000000000000000321900
  53	        278	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c00000000003219000000000000321900003219000032189c0032190000191900003219000000000000001900000000000000000000321900	        272	00000000000019000032189c0032189c000000000000000000000000003219000000190000000000000000000000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  53	        272	00000000000019000032189c0032189c000000000000000000000000003219000000190000000000000000000000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        110	0000000000001900000000000032189c00000000000000000032189c003219000032189c000000000032189c000000000032189c000000000032190000321900003219000032189c00191900003219000000000000001900000000000000000000321900
  53	        110	0000000000001900000000000032189c00000000000000000032189c003219000032189c000000000032189c000000000032189c000000000032190000321900003219000032189c00191900003219000000000000001900000000000000000000321900	        104	000000000032189c0032189c000019000032189c0000190000000000000000000032189c00000000001919000000190000001900001919000000190000001900000000000000000000000000003219000000190000000000000000000000000000321900
  53	        104	000000000032189c0032189c000019000032189c0000190000000000000000000032189c00000000001919000000190000001900001919000000190000001900000000000000000000000000003219000000190000000000000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  54	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  54	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        265	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000190000001900003219000000000000321900
  54	        265	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000019190000191900003219000000190000001900003219000000000000321900	        263	00000000000019000032189c0032189c00191900000000000032189c0032190000191900000000000032189c0000000000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900
  54	        263	00000000000019000032189c0032189c00191900000000000032189c0032190000191900000000000032189c0000000000321900000000000032190000321900003219000032190000191900003219000000000000001900000000000000000000321900	        261	00000000000019000032189c0032189c00000000001919000032189c0032190000001900000000000032189c00000000000019000032189c0032190000321900000019000032190000191900003219000000000000000000000000000000000000321900
  54	        261	00000000000019000032189c0032189c00000000001919000032189c0032190000001900000000000032189c00000000000019000032189c0032190000321900000019000032190000191900003219000000000000000000000000000000000000321900	        252	0000190000321900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  54	        252	0000190000321900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  55	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  55	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        277	0000000000001900000000000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  55	        277	0000000000001900000000000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        273	0000000000000000003219000019190000191900000000000032189c0032189c00000000000000000032189c0032189c003219000000000000000000003219000000190000000000000000000032190000000000001919000032189c0032190000321900
  55	        273	0000000000000000003219000019190000191900000000000032189c0032189c00000000000000000032189c0032189c003219000000000000000000003219000000190000000000000000000032190000000000001919000032189c0032190000321900	        261	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c00000000003219000032189c0032190000191900000019000032190000191900003219000000190000321900003219000000000000321900
  55	        261	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c00000000003219000032189c0032190000191900000019000032190000191900003219000000190000321900003219000000000000321900	        148	0000000000000000000000000032189c000000000000000000000000001919000032189c00321900000000000019190000191900001919000032190000001900003219000000000000000000003219000032190000321900000000000000000000321900
  55	        148	0000000000000000000000000032189c000000000000000000000000001919000032189c00321900000000000019190000191900001919000032190000001900003219000000000000000000003219000032190000321900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  56	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        281	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000000000000321900000019000032190000191900003219000000000000001900000000000000000000321900
  56	        281	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000000000000321900000019000032190000191900003219000000000000001900000000000000000000321900	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900
  56	        280	0000000000001900003219000032189c00191900000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000190000001900003219000000000000321900	        213	0000000000001900003219000032189c00191900000000000032189c00321900000019000032189c0032189c0000000000321900000000000032190000321900000000000032190000000000000019000032190000001900003219000000000000321900
  56	        213	0000000000001900003219000032189c00191900000000000032189c00321900000019000032189c0032189c0000000000321900000000000032190000321900000000000032190000000000000019000032190000001900003219000000000000321900	        157	000019000032189c0032189c000000000000000000191900003219000000000000001900000000000032189c0032189c003219000032189c00321900003219000000000000321900000000000000190000000000001919000032189c0000000000000000
  56	        157	000019000032189c0032189c000000000000000000191900003219000000000000001900000000000032189c0032189c003219000032189c00321900003219000000000000321900000000000000190000000000001919000032189c0000000000000000	        123	00321900001919000032189c0032189c00000000000000000032189c00321900000000000000000000191900000000000032189c003219000032190000321900000019000000000000191900001919000000000000001900003219000000190000321900
  56	        123	00321900001919000032189c0032189c00000000000000000032189c00321900000000000000000000191900000000000032189c003219000032190000321900000019000000000000191900001919000000000000001900003219000000190000321900	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900
  57	        286	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c000000000032190000000000000000000019190000001900003219000032189c003219000000000000001900000000000000000000321900	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900
  57	        283	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000032190000321900000019000032190000191900003219000000000000001900000000000000000000321900	        281	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000000000000321900000019000032190000191900003219000000000000001900000000000000000000321900
  57	        281	00000000000019000032189c0032189c00000000000000000032189c0032190000001900000000000032189c0000000000321900000000000000000000321900000019000032190000191900003219000000000000001900000000000000000000321900	        265	000000000032189c0032189c0032189c0032190000000000000019000032190000001900000019000032189c001919000032189c0019190000000000003219000019190000321900000000000032189c000000000032189c0032189c0032189c0032189c
  57	        265	000000000032189c0032189c0032189c0032190000000000000019000032190000001900000019000032189c001919000032189c0019190000000000003219000019190000321900000000000032189c000000000032189c0032189c0032189c0032189c	        254	000000000032189c0032189c000019000000000000000000000000000032189c0000190000000000003219000019190000321900000019000032189c0000000000191900003219000032189c003219000000190000321900000000000000000000321900
